ProductId,Clean_Text,Sentiment,Sentiment_Price,Sentiment_Quality,Sentiment_Taste
B004ZIER34,decent average coffee love coffee drink often body reacts badly acidity really wanting coffee invited friends help consensus found little weak harry could really tell less acid gayle gave stars bowl harsh flavor loved smoothness brew best find weak side initial velvety taste went tongue flavor rather bland deep full bodied taste beans adjusted exclude acidity think would would drink probably title says decent average coffee,0,0,0,0
B004ZIER34,okay admit coffee expert means basically brown cream sugar drink usually said puroast acid coffee french roast okay taste strong thankful entire packet coffee made would never able drink strong part unsure definitely strong coffee fact titled acid meant much heartburn usually drinking coffee price coffee alone would deter impulse buying even buying comes pack twenty four dollars even used half packet would still give enough coffee less month similar tasting coffees market today cost tons cheaper natalie,0,0,0,0
B004ZIER34,awful french roast coffee naturally lower acid function roasting process coffee lower acid still unfortunately taste well beyond atrocious made mistake musing french press make normal coffee resulting completely unpalatable maybe drip sugar cream could drinkable additions point acid,-1,0,-1,-1
B004ZIER34,puroast acid coffee tried many coffees never acid sure expect aroma coffee brewing fine felt tasted strong like certain brand seattle like coffee dark french roast tasted burnt hand wife enjoyed coffee guess goes individual taste intended,1,0,0,1
B004ZIER34,good liked love strong flavor seem rich usually drink starbucks decaf french roast compared seemed somewhat bland bitter could definitely tell acid great idea hope company keep trying make improvements formula give flavor much appreciate efforts mary moser author back journal companion special needs parents,1,0,0,1
B004ZIER34,decent flavor outstanding give three different thoughts coffee coffee world best coffee dealing acid issues find worth getting flavor package brew coffee though looking little better value sure good terms value first typically make coffee mini brewer need half package size second time extra packaging single serve raises cost little real good value coffee someone heartburn kicker puroast claim best coffee world claims coffee processed reduce acid effects drinking senses claim published research supports trace links science usually drink coffee evenings acid feel churns night puroast performed advertised flavor exceptional sugar flavored creamers help address value great cheaper trip starbucks full acid normal coffee worth,1,1,0,1
B004ZIER34,acid little taste order taste test coffee used sample make used freshly filtered water melitta drip cone melitta filter invited coffee lovers join trying brewed coffee agreed dark roast coffee mild bitter taste associates dark roast coffee weak flavor whether result removing acid leave chemists decide needs avoid acid believe good choice really love flavor good coffee want consider options,1,0,0,1
B004ZIER34,bitterness really like coffee nice bold full body coffee great making expresso smeels good aftertaste enjoyed first morning robust price high would like great enjoy good coffee without heartburn would love price goes overall really good,1,1,0,1
B004ZIER34,adequate coffee begin explaining palate coming usual coffee coffee ground coffee french roast ounce bags pack actually prefer drink french roast coffee extra bold whole bean ounce bags pack afford like french roast darker bolder flavor thought give coffee would rate flavor coffee middling paint thinner flavor cheap coffees looking folgers also depth richness associate high quality french roasts body coffee body heaviness tongue french roasts much body people might prefer coffee less taste wise coffee also fairly acidity would expect brand acidity characteristic french roasts know much easier sensitive stomach guess stomach serious acid problems coffee still much little sour stomach might able handle brands trial error lead right hesitate recommend coffee price paying premium price middling flavor think people acid sensitivity able find better coffee stomach price much cheaper option flavor coffee works enjoy coffee find flavor outstanding,1,1,1,1
B004ZIER34,nice stomach needs acidity occasional problems heartburn puroast released coffee specially designed acid eager enlisted husband willing investigator verdict coffee indeed noticeably smoother less acidy taste good part however would characterize taste trying diplomatic reminiscent slightly coffee foil pack found three star hotel admit somewhat starbucks addict think puroast convince change however think would good option hand times stomach acting still need morning caffeine stomach forced choose puroast acid coffee coffee gratefully drink puroast,1,0,0,1
B004ZIER34,bland alternative cannot high expectations acid french roast coffee rather bland flavor live full bodied flavor would expect dark roast coffee certainly alternative susceptible acid competition premium coffee awards,0,0,0,0
B004ZIER34,definitely strong less acid thing great america choices thing america choices many different kinds coffee need make another decision really want enjoy nice coffee morning decaf regular brewed instant choices easy example instant never substitute brewed coffee starbucks better vending machine work choices make second need decide acid coffee first discovered coffee fairly high acid content inadvertently drank really coffee station think also discovered acid indigestion also realize many people acid intolerance medical standpoint therefore acid coffee good idea good coffee package french dark roast felt extremely flavorful fact first cups actually making coffee somewhat weaker suit taste acid impact full bodied flavor recommend coffee regarding flavor however suggest reviewing coffee puroaast website discover real ingredients acid percentages package seem give details except statement drink coffee,1,0,0,1
B004ZIER34,coffee acidity coffee probably good thing folks trouble sort thing found taste lacking bitter brewed weak strong prefered weak side tasting coffee coffee,0,0,0,0
B004ZIER34,acid taste coffee connoisseur love lattes coffee general usually drink instant coffee recently realized tastes sour acidy people making coffee ritual probably think heretic like friend ethiopia always shaking head show starbucks hand central europe shake head someone makes mashed potatoes desecration potatoes puroast acid coffee poured water teaspoons puroast coffee powdered coffee creamer tasty course coffee grounds annoying acid outcome guess find acid instant coffee maybe finally small coffee maker coffee drinker house,0,0,0,0
B004ZIER34,unpalatable generally discerning palate comes coffee almost coffee becomes drinkable enough flavored creamer made puroast acid coffee wanted second opinion made roommate whose time pacific northwest turned coffee snob first opened package smelled coffee aroma motel room brews kind fabulous trick need caffeine made coffee gevalia coffee maker sampled black true flavor flavor burned even adding generous amount liquid creamer coffee still tasted burned next gave roommate half half could barely choke coffee completely unpalatable dumped rest drain like idea acid coffee cannot recommend brand,0,0,0,0
B004ZIER34,acid coffee like coffee want acid great coffee wife loved dark roat hand like acid lighter roast fond dark roast,1,0,0,0
B004ZIER34,antacids drinking coffee honest prefer brands coffee affect stomach intestinal tract badly excited puroast perfectly fine flavor also added benefit acid least heartburn lack indicator used denial remembering college days practically survived coffee pizza bowed reality many years thinking heartburn would eventually away permanently coffee thing gives heartburn spicy foods anything else coffee ditch antacids drink puroast figure situation saving money antacids enjoying coffee time noted know people selective choosing favorite coffee taste certainly spot give time give shout whether like also confess probably weak moments drink regular coffee puroast close hand hoping antacid least half know able give antacids completely drank decaf walking around sleepy state much time compromises compromises,1,0,0,1
B004ZIER34,switching puroast puroast deep coffee smell first opened package give rich smell brewed comforting scent says wake taste best advertised bite back cause acid reflux heartburn brewed standard drip machine sticking usual brand coffee rather switching puroast,1,0,0,1
B004ZIER34,sorry unpleasant taste bitter intense strong taste lacked depth makes sense wish could choice would make future positive label cute,0,0,0,0
B004ZIER34,decent acid roast hold french know anything caffeine gives indigestion past years stuff actually give pipes pretty much plain black dunkin donuts snob flavor anything drinkable first choice decently strong watered swill expecting really need relief gastric distress coffee sometimes wasting money trying,0,0,0,0
B004ZIER34,nothing write home scale maxwell house gevalia coffee tastes somewhere around three maybe four best claims gourmet coffee sure taste acid level coffee since meds acid reflux tell works claims less acid levels regular coffee would acid free,1,0,0,1
B004ZIER34,want acid beverages data puroast acid coffee want acid beverages data start experience occasional heartburn reflux exciting taste test brewed fairly well renowned regular coffee puroast poured identical cups milk sugar start regular coffee deep brown color puroast black brown color tested regular puroast indeed neutral claimed first taste puroast want prejudiced regular taste good grief warm flat taste finish hardly would call even average coffee best comparison coffee left evaporate oxidize perhaps burned charcoal aroma hints bitter chocolate caramel standard coffee comparison rich coffee aroma taste wonderfully balanced coffee bean tinge vanilla pleasant finish slight kick balance finish kick unfortunately acid added whole milk expected regular coffee mellowed wonderful flavor still came across incredibly added milk puroast turned poor tasting awful tasting flavor became mostly spoiled milk strange sensation three people confirm sour milk phenomenon things color become black brown experience need drink acid coffee favorite coffee bottle antacid instead,1,0,0,1
B004ZIER34,good others normally french roast strong flavor acid coffee concerned suffer heartburn acid reflux mild stomach irritation enjoy decaf coffee majority time coffee looked fine smell good smell coffee brewing almost good drinking much aroma brewing pouring added cream taste aftertaste stayed long drinking coffee stick decaf,1,0,0,1
B004ZIER34,like watered weak turkish coffee drink coffee strong ounce sample received nearly enough quantity give real taste test twice amount coffee make morning brew keep mind also drink coffee strong ounce packets small folgers full bodied flavor rich satisfying comparing puroast acid coffee folgers puroast acid coffee failed miserably found puroast coffee thin weak bitterness mild espresso flavor similar turkish coffee bitter unpleasant weak time acid reflux gerd past drinking regular coffee exacerbate condition acid coffee made people acid reflux conditions severe stop drinking morning coffee applaud fact coffee company addressed issue time price prohibitive tiny ounce bags make every morning month cost would suggest buying acid reducer pills taking drink morning coffee something bland drinking coffee give stomach something acid creating acid reflux morning think coffee drinking aware could caused medications taking like calcium vitamin pills fact large pill stomach cause stomach create acid trying break recommendation either take frequent smaller doses vitamin supplement stop together acid reflux entirely acid reducer medication three sips puroast acid coffee drain giving acid reflux talking,0,0,0,0
B004ZIER34,coffee made drip filter taste objectionable memorable acid feature never affected acidity coffee could detect lack acidity brew,1,0,1,1
B004ZIER34,weak aroma taste obtained sample opened package aroma inviting well brewed anyway regular cuisinart coffee maker used sample enough water cups make stronger coffee nevertheless tasted weak smell better brewing drinkable satisfying richness depth good aroma admittedly french roast tends taste bitter acidic better french roast thought tasted weak bitter presumably lower acid need acid coffee okay find satisfying especially like dark full flavored strong coffee,1,0,0,1
B004ZIER34,acid coffee puroast acid coffee acid coffee french roast ounce bags suffer acid reflux heartburn eating drinking certain foods always loved coffee could handle heartburn stomach problems drinking coffee excited available would love start drinking coffee regular basis coffee maker used cups brew coffee potent aroma wonderful 3ozs coffee needed water adding additional water found drinkable mouthful flavor every absolutely aftertaste major coffee breath french roast naturally burnt smokey taste begin coffee really taste think prefer different roast type acidity really happy suffer several cups coffee since coffee comes different roasts flavors would seriously consider buying alleviate negative side effects drinking regular coffee,1,0,0,1
B004ZIER34,definitely acid slightly flavor first dunkin donuts coffee like best major brands either local franchise cream sugar made home black dunkin donuts coffee everyone heavily roasted taste work purchase starbucks sumatra local coffee delivery distributor actually cheaper brands starbucks house blend used bought everyone office included felt acidic coffees drink sumatra stronger less acidic coffee expert last couple years definitely opened eyes nuances coffee flavor experience interested flavor certainly less acidic drank black typically anything coffee fuller coffee taste many decafs tried dull taste made home clean coffee maker little prefer dunkin decaf much require decaf coffee acid fine choice improve sugar creamer better choices type coffees full flavor less acidic extremely sensitive acid content coffee good choice,1,1,1,1
B004ZIER34,tastes acid normally drink foldger coffee much regular coffee definately strong acid department least coffee acid concerned acid aftertaste impact stomach taste liked less normal coffee stronger foldger would given coffee another star wife stand taste figured come least star complete disapproval give coffee stars overall stars lack acid problems,0,0,0,0
B004ZIER34,acid doubtful taste aweful like aroma flavor coffee many brands particularly brand stomach anxious puroast acid coffee prepared drip coffeemaker highly disappointed brewed coffee sugar coffee definitely needed taste aroma awful burnt flavor even french roast extremely bitter aftertaste aroma particularly inviting either wish still meter would loved test acidity coffee regular coffee based bitter aftertaste reacted stomach guess anything acid scientific means validate subjective opinion frankly even acid stomach taste,-1,0,0,-1
B004ZIER34,unpalatable love coffee love scent brews love taste cream sweetener love drink tasted everything high dollar gourmet blends cheap supermarket standards prefer sometimes finicky coffee wine connoisseur robust pinot noir brewed puroast acid coffee tested second opinion hated horrible every level scent grounds preparing first clue smell like coffee ever smelled scent almost burned rubber odor brewing permeated house like stink taste speak whether purported ease sensitive stomachs normal coffee acidic occasionally includes especially drink night speak four five mouthfuls going force drink find call crazy sort expected coffee acid french roast taste like coffee like soaked sweat socks poured radial tires well acid aftertaste alone makes heartburn preferable know finicky coffee became hasty rush judgement secured second opinion father father loves coffee even unlike never drink thinks drinking swill bottom scorched better wasting brew fresh drinks black likes strong known tolerate even aunt coffee anyone tried saying something poured puroast acid coffee settled chair watched reaction expecting razz persnickety tastes drank half poured rest whole remaining drain pretty much says,0,0,0,0
B004ZIER34,robust coffee morning really enjoy definitely robust flavor like claim reminded starbucks coffee dark roast flavor quite strong like think starbucks coffee much roast tried acid coffees compare flavorful coffee,1,0,0,1
B004ZIER34,burned flavor although think good came acid coffee people issues much acid diet really care particular coffee drink coffee black used tasting pure flavor coffee felt coffee strong burned flavor coffee,1,0,0,1
B004ZIER34,even smells terrible opened package sniffed like coffee prepared worst terms taste smelled bitter almost sour sure enough exactly tasted well used strong coffee travesty order waste added cappuccino milk managed even sourness still evident extent,-1,0,0,-1
B004ZIER34,seriously foul coffee picky coffee drink dreck sitting carafe heat serve normally instant boiling water fairly decent coffee folgers using store knock taste like gourmet compared certainly much better coffee made morning puroast french roast ounce many reviewers stated tastes like ashes fuel agree descriptions hint motor basement sprinkle dander opened container greeted ashy somewhat mildew like odor well keep going boiled water steep like drip feel much better full flavor steeping took dark color appear soon looked coffee like smelled first noticing lacked standard coffee scent tasted exactly result expecting decidedly coffee flavor stale hint dried leaves best come added sweetener stevia usual cream vanilla milk still tasted nothing like real coffee give chance comfort stomach poured made regular could drink seriously simply good estimation reason gave stars guess dire emergency drink could possibly give enough caffeine limp crawl otherwise slither store actual coffee least served something warm cross,1,0,1,1
B004ZIER34,something coffee taste identify describe coffee perhaps acid coffee added cream something usually sugar rather coffee drink black like,-1,0,0,-1
