ProductId,Summary_Text,Sentiment,Predictions
B006MONQMC,"Artificial taste, typical stimulent based energy drink This bottle of fruit punch flavored Vitamin Squeeze sat in my refrigerator for a while.  I usually drink filtered water and I don't typically like to add anything to it.  But the Vitamin Squeeze product seemed like a good thing to try, not only for the flavor it adds to water but for the small array of vitamins this product adds.<br /><br />When I finally got around to trying it, I wanted to judge it based on flavor and health benefits based on the ingredient list.  For flavor, I did not really care for this product.  The sucralose gives it that unmistakable artificial taste, and the first word that popped in my head when I tasted it was ""fake.""  It tastes cloyingly sweet and artificial, like those bottles of ""healthy"" fruit punch you see in the juice aisle.<br /><br />For the health benefits, I am always somewhat skeptical of any product that claims to increase ""energy"" yet contains no carbs or calories.  And like most ""energy"" drinks, one of the ingredients is ""natural caffeine"" mixed with an assortment of B-vitamins and an amino acid.  In my opinion, this product might increase your energy levels temporarily, but much of that effect comes from the stimulant properties of caffeine.<br /><br />The real test of a product like this is ""would I drink it again.""  And the answer for me is ""No.""  I found the taste very artificial and I don't like using sucralose-containing (<a href=""http://www.amazon.com/gp/product/B000I6JPQQ"">Splenda</a>) products.  (I switched to <a href=""http://www.amazon.com/gp/product/B003V8Y892"">Truvia Natural Sweetener</a> a long time ago).  I am also sensitive to caffeine, and drinking any caffeine containing product after a certain time leaves me with insomnia.  Personally, I would prefer skipping this product and continuing to drink plain water, taking a vitamin supplement for the extra vitamins.  So overall, I do not recommend this product.  The only reason I upgraded from 1 star to 2 stars is the fact that this product does contain some beneficial vitamins, unlike most ready-made, highly sweetened fruit punch drinks.",-1,1
B006MONQMC,"Can't be good for you This stuff tasted like cough syrup, but actually tasted kind-of good if you don't use too much. Yet, to get the vitamin benefit, you have to use quite a bit and it really is like cough syrup and way to sweet for my liking.<br /><br />A light squeeze only give you 10-25% of your daily B vitamin and a double-portion (yuck) will give you your daily. That SUCRALOSE stuff is used in all the ""vitamin"" drinks now, but really...it's not good for you.<br /><br />Your better off pop-in a high-dosage multi-vitamin and drink plain water...",-1,1
B006MONQMC,"best for morning after getting too much to drink If you have only water and don't have gatorade in the fridge and are short in minerals and feeling dehydrated, squirt this into some water and drink it up.  You'll get some of your essential ions back.  It's quick and easy.  I wouldn't drink this on a normal day though.",0,1
B006MONQMC,"About that taste . . . Short version:  It's tastes weird<br /><br />Longer version: My first impression of this stuff was negative. They make a big deal about it making no mess, but when I first opened it it squirted little drops on my counter, leaving read stains that took some effort to clean. Do not get this stuff on your clothes.<br /><br />Next came the taste. It's not so much fruit punch as punch in the tongue. It's somewhere between ok and nasty. Yes, it has vitamins in it, so you can't compare it to normal fruit punch, but still. Yuck.<br /><br />So if you absolutely need some sort of vitamin drink in your life, I'm sure this isn't the worst one out there. But I will not be drinking it in the future.",0,0
B006MONQMC,"Very refreshing as a workout drink .... Instant energy This has been my regular workout drink after any cardio workout.  I take a sip of this drink every 10 mins and keeps my body going without any dehydration and tiredness.<br /><br />How to use:<br />  Note that this is a concentrate, Squeeze 2-3 'squeezes' into a bottle/glass of water and enjoy.  Best with a couple of cubes of ice<br /><br />Compared to Gatorade :<br />  * Gatorade contains BVO (brominated vegitable oils) which is banned in many countries for causing cancer<br />  * Plus Gatorade does not have the vitamins & minerals like this one does.<br />  * Easier to store and mix with readily available water<br /><br />Taste:  think of it a mix of orange and raspberry juices, I loved it, my wife hates it.<br /><br />What is not good:<br />  Opening the inner sealing is very difficult, I found myself driving in car on a hot texas summer day and when I wanted to use it, after struggling to pull the seal with my hands, I ended up using a utility knife to pierce through the seal<br /><br />  Artifical sweetener - sucralose is relatively safe, but it is best if avoided",1,1
B006MONQMC,"Easy to Use, but Nasty Aftertaste I received the Vitamin Squeeze Energy Drink in Fruit Punch through Amazon Vine. Thankfully, I didn't pay for it. My first bad experience with the ""Lift n' Pull"" safety tab that wouldn't budge. After taking scissors to it, I finally got it open without making too much of a mess. There doesn't seem to be any harmful ingredients, and no calories, carbs, sodium, etc. But there is ""natural caffeine"" and vitamins. With so many chemical ingredients listed, I doubt the ""natural"" part of it. With a short squeeze it only diluted the water and barely had a taste, so I sqeezed a bit more in. It tastes a bit like a citrusy-fruit punch. Not too bad. But then the after taste hit me, and I can't get the nasty sickly-sweet taste out of my mouth. I think I'll stick with the sugar-free drink mixes from Crystal Light. They taste better. And I'd rather stay away from the caffeine.",-1,-1
B006MONQMC,Easy Vitamin Boost No sugar and no carbs.  It is easy to add to my water bottle when I work out and to iced tea for a boost of flavor and vitamins.  The flavor is good and is sweet despite the claim of no sugar.  I will buy it again.,1,1
B006MONQMC,"Vitamin Squeeze Open the container, one squirt into your glass of water, and you have a nice refreshing drink.  Comes in different flavors to satisfy your needs.  Has lots of vitamin c.  Easy to use, your kids can make their own drinks easily.",1,1
B006MONQMC,"This could be a mainstay No sugar, no calories, lots of vitamins and a bit of caffeine -- this could become my drink of choice.  I expected an aftertaste but there wasn't one.  It's a teensy bit tart, a clean, fresh taste.  I can stop buying bottled water now, because this stuff makes my tap water taste good.  I hope my grocery store carries it.",1,1
B006MONQMC,"it's ok but you have to be mindful not to squeeze too much into the water. otherwise it will taste kind of ""inky"". it says that i'm getting the vitamins and energy but i honestly haven't felt any different after using this in my water at lunchtime for a week straight.<br /><br />once i got the right consistency for me...the best thing is a change of pace from plain old water.",0,0
B006MONQMC,"Gratuitous Industrial Design for A Good Product I'm not sure why it makes sense to put vitamins in a squeezable package. It reminds me of the 4 or 5 blade razors that are prevalent today- do we really need such technology? Probably not, but if it helps you get your vitamins, I suppose it's not a bad thing. Aside from the package design, the drink is fine and the concept of adding this to your other drinks is great. I never even thought to do this with my powder vitamin packages. The squeeze makes accurate portioning difficult, but all in all, this is a worthwhile buy.",1,-1
B006MONQMC,"squeezeable nutrients that are not for everyone (not vegan friendly) These nutrients are semi-decent. Just add a squeeze to the water you are drinking and you are done with your daily vitamins. Except if you have allergies to dairy/milk, are a vegan, or don't like highly synthetic vitamins. Then, consider <a href=""http://www.amazon.com/gp/product/B001U2FTA8"">Emergen-C Immune Defence, 30-Count</a> instead.",1,1
B006MONQMC,"I liked it quite a bit I enjoyed the Vitamin Squeeze Energy Drink a lot more than I thought that I would.  It has no calories or carbs, but does contain a decent dose of vitamins and enough caffeine to give you a boost, but not so much as to make you overly jumpy.<br /><br />I like the taste of the product.  It does taste like fruit punch with a bit of a ""diet drink"" taste, but I suppose that's to be expected.<br /><br />The packaging is different, but works well.  How much of a squeeze you give the bottle is up to you, depending on whether you want a stronger or weaker tasting punch.  Each bottle lasts quite awhile.<br /><br />But I did enjoy the product and I do recommend it.  5 stars.",1,0
B006MONQMC,"Helps me get in my water ""quota"" I am not a fan of drinking water, however because of dehydration issues, my doctor is always on me about drinking more.  I have tried lots of other water ""additives"" from mio drops to crystal light powders, and everything in between.  I have not had much luck with many other flavorings, because I do not like the chemical after-tastes that many of them have.  With that said, I was pleasantly surprised by these vitamin squeeze drops.  First, the bottle is huge, it is so much larger than the mio (and similar products) bottles that are also available.  I was pleased to see that there was no caffeine or sugar in it, and it also has lots of vitamins.  Most pleasing was the fact that when I drank water with it, there was no nasty after-taste.  As for it being an ""energy"" drink, I did not notice any marked increase in my energy, but that was not an issue for me since that wasn't what I was looking for. However, since I did not notice an increase in my energy, I was not able to give this item 5 stars.  On the other hand, it has really helped me to increase my water intake, which makes me, my kidneys, and my doctor very happy.  I will continue to purchase and use this product.",1,1
B006MONQMC,"Extra Energy? Where? As a new mom, I could use some extra energy and when I saw this, I thought it would be perfect for me. One of the pros is that it has lots of B vitamins in it with no sugar, carbs, or calories so you can use it even when dieting and it's not unhealthy for you like all those sugared up energy drinks like Red Bull. I also liked that it added flavor to a bland glass of water, but the flavor was not quite fruit punch, but more like a bitter cough drop, so it wasn't tasty to me. I couldn't get past the after taste either. Aside from bad flavoring I liked the easy squeeze container so there's no measuring/mixing like with powdered style flavorings - I could squeeze it right into a bottle of water and use as much or as little as I wanted.<br /><br />What I didn't like about it besides the taste, is that it DOES NOT give you extra energy. I felt no bursts of energy or even a mild increase. Bottom line is it gives you a weird flavor and some vitamins but don't look to have the energy of the Energizer Bunny from it.",0,0
B006MONQMC,"Pretty Good I was surprised that I actually lliked Vitamin Squeeze. I am usually not much of a fan of fruit punch flavored drinks, plus I was unsure of any odd taste or aftertaste. Other ""drop"" type drinks that I have tried have not been so pleasant.<br /><br />Vitamin Squeeze tasted pretty good, had no odd taste and no aftertaste. It reminded me of Hawaiin Punch, which I haven't actually bought in at least 15 years just because of the sugar content.<br /><br />This product is sweet and fruity enough without any sugar.<br /><br />The downside was that I did not actually notice any energy. I drink energy drinks and also use a few different brands of energy pills off and on - so maybe I am used to a higher level of ""energy"" ingredients?<br /><br />I liked Vitamin Squeeze for the flavor, and vitamin content, but would not recommend it for an energy drink based on my experience with it. Perhaps though someone who does not use ""stronger"" energy products regularly would have better results with this product in that regard.",1,1
B006MONQMC,"Taste like cough medicine This is a good product to help you get your vitamins while also drinking your 8 cups of water a day.  The bottle says 1 ""squeeze"", but a squeeze could be a lot if you want or very little.  I didn't enjoy the taste very much, and it kind of reminds me of cough medicine.  However, if you add a good amount in, it improves the taste slightly.  It's got zero calories, zero sugar, and zero carbs.  Great for those who are always on the go.  I don't get any ""burst of energy"" from adding this to my water, if you are sensitive to caffeine, you might get a different effect.  Give it a try.",0,-1
B006MONQMC,"Ok, Kind of ""chemical' Tasting The bottle is very large and you'll get a lot out of it.  Intensity of flavor is to 'taste' - I think that's why they measure by 'a squeeze' rather than anything more scientific (also, for convenience).  By the end of the bottle, I was able to quickly figure out how much of a squeeze I wanted to get it to taste the way I wanted.<br /><br />That said, the flavor does taste very 'chemical' like. I'm not sure if they want me to feel like I am getting vitamins or if they were going more for a 'sports drink' type of flavor.  My husband, who is a fitness nut, didn't mind the flavor at all.  Me, I found it very off-putting and far too fake.  I would have preferred more of a crystal light than a Powerade flavor.<br /><br />The bottle is very convenient - makes it easy to fill up a normal water bottle, add my squeeze, and then off I go on the bike or trip. I just wish I liked the taste better.",1,0
B006MONQMC,"Kids love it This is definitely a bigger hit with the kids in the house than the adults. It's a fast and easy way to make a quick drink that's got more flavor than water, but not as sweet as Kool-Aid. It's a fun way to add a boost to a bottled water, or a little something to a plain glass of water, without the need for packets of powdered mixes. As with most all concentrated drink mixes like this, you have to watch not to get any on fabric or it will stain, a bit of an issue with kids. My kids like it enough to ask for it as a drink (partially I think because they can make drinks with this themselves), but it's not so great that it will replace the other favorite drinks in the home by the adults. These are a fun idea for taking along on trips as well, since you can skip all the packaging bulk and just take one of these and some reusable drink containers that you fill up with water. Great for those camping, RVing, on long trips or just for keeping in the car to add a shot of flavor to a bland bottled water.",1,1
B006MONQMC,"Nice change for plain water I enjoy that this is a handy product that gives my usual beverage of water a nice change.  It is very tasty.  You can add as much or as little as you want.  It is very thirst quenching.  I kept this in my classroom during the school year but come September, I will need to have two on hand so I can keep one at work and one at home.  This is one of the most thirst-qunching options I have come across.",1,1
B006MONQMC,"Surprisingly Good! I'm very bad about taking vitamin pills. I know I should do it, but they upset my stomach if I don't take them with food. But by the time I sit down to eat, I've forgotten completely about taking my vitamins. This stuff is easy to remember. I keep it in the fridge, right next to my bottled water. One squeeze, a quick shake, and BOOM, I'm vitamined up. Love that!<br /><br />I really expected some metallic or unpleasant taste, but there's none of that. It's a bit sweet, but maybe that's why I remember to use it since it makes plain water taste like a treat. Definitely a clever product.",1,1
B006MONQMC,Fruit and energy to boot! There are a lot of these products on the market lately.  Not just energy drinks in general but this kind that you add to water like Mio.  This tastes really good and gives you energy.  You get a really big bottle of it too.,1,1
B006MONQMC,"One Squeeze Is Not All You  Need Try as I might I couldn't get past the taste of this product.  I tried one squeeze, one-half a squeeze, two squeezes, etc. No matter what I tried, I couldn't come up with a taste that was pleasing.  And the aftertaste was downright discouraging.  No thank you.",-1,1
B006MONQMC,"Not sure if we got energy, but pleasant I can't speak on the energy level increase.  Keeping up with our 5 kids wears you out on your best day.  I think the flavor is pretty decent.  We like water in our house and drink it a lot.  This doesn't have the same flavor as some of the other artificial flavor boosters, it isn't sugary, it is more of a subtle fruity hint in your water.  It's pretty nice.",1,1
B006MONQMC,"It tastes like watered down fruit punch... no thanks. Not my thing. I'm not one of those guys that likes fresh lemon in my ice water, to me it tastes like watered down lemonade but many people I know like the slight hint of lemon. This fruit punch is a bit stronger then the watered down lemon taste, but it's not that much stronger. It does turn your drink red, it does have a bit of a taste but frankly it's not enough of a taste for me to go for it. I would rather drink plain water then this flavoring.<br /><br />Other reasons why I don't like it, the bottle is pretty large, and once you open it you need to keep it refrigerated. This means I can't leave it in my desk at work and pop it in my water bottles as I open a new one. That eliminates the convenience factor. If I am going to refrigerate it I might as well make a full pitcher of a drink.<br /><br />The flavor, size of this and lack of portability due to the need to refrigerate this means I won't be using it anymore. There are a number of other products that don't require the refrigeration, are smaller and have a stronger taste and I'll stick with those.",0,0
B006MONQMC,"Okay Flavoring, Didn't Feel any Energy Boost For me this wasn't the best flavoring, but it doesn't taste bad.  It didn't really taste like Fruit Punch to me, though.  I really like the Crystal Light fruit punch, or even the store brand versions of it, and this had a really ""off"" taste.  It says one squirt, and at first I used a pretty generous squirt to my bottled water, but I had to add to it two more times after that to get the flavor right.  I don't know if its because it's ""healthy"" or ""sugar-free"", because Crystal Light isn't too bad for you either, and again, tastes great to me; but the flavor on this was just way off for me.  Maybe if I tried Cherry as someone else recommended, that might be better.  I like Cherry so I might like that more.  There isn't a bad after-taste or anything like that, so I would definitly be willing to try that.  In the meantime, with this flavor, however, it doesn't appeal to me and I have a feeling my 6 and 13 year olds will be finishing it off.  Not that I'd want them having ""energy"" drinks, but I didn't get any kind of boost out of this and it does seem pretty healthy.  We don't buy koolaid or let them have pop except special occassions, pizza nights, stuff like that anyways, so this seems like a decent alternative to koolaid and they really like crystal light too.  I don't think they will mind the taste as much as I do, I am definitly a bit pickier and spoiled in my 32 years!  It was okay though and wouldn't mind trying another flavor but wouldn't really recommend the fruit punch.  There's better stuff out there tastewise for cheaper and again, there's not really an energy kick to this.",0,0
B006MONQMC,"Just okay.... I generally like the taste of fruit punch, but this tastes watered down, even if I add an extra squeeze of it to my drinking glass.  The product concept is good, and I like the added caffeine and vitamins.  But the taste of the drink needs to be a little stronger.  Of course, I can add an extra squeeze of the product, but them I am also getting extra caffeine which is not always a good thing.<br /><br />I was surprised at the size of the bottle, because I was expecting a very small bottle like the similar Mio product uses.  This is definitely too large to carry around in my purse.  At any rate, it is recommended to refrigerate it after opening, so I will continue to carry Crystal Light packets in my purse.",0,0
B006MONQMC,"Not a Fan After drinking this, I was torn on what i thought about it but the kicker was the taste. I've never been a huge fan of fruit Punch and this reminds me of any drink that has that title. It tastes exactly the same as everything else. To make me want to squeeze something into my water and go that extra mile, I want to have something beautiful at the end of the rainbow. Fruit Punch - not exactly a pot of gold.<br /><br />As for claims of being good for you, the label does say its so but my testing kit was at the cleaners so I'm not really sure. I suppose it is like anything else; you can take the bottle at value and hope for the best but, in the end, like the way it tastes as well.<br /><br />One last thing on this is the amount you should pore. When it says to add a squeeze, i'm not exactly sure what that is. I added, sipped, added, sipped some more, trying to get my amount. Personally, I would have liked a spoon comparison or something. I thought this was perhaps odd, and then someone else at my home asked me the same thing on it - and said they liked the Fruit Punch, did I get it from an infomercial.<br /><br />Go figure.",0,-1
B006MONQMC,"It's useful for helping you transition to pure water If you want to be super healthy, you should only drink pure water. (Some doctors say a bit of green tea and one glass of red wine per day is also good.) All other beverages are less healthy than water.<br /><br />If you're used to drinking sweet drinks, then this product can help you transition to drinking pure water. Start by adding the recommended serving size (one full squeeze), then slowly wean yourself off of it by doing half squeezes or less. Eventually, you won't need it all.<br /><br />The taste is OK. It has that typical artificial sweetener taste. Still, at least it's more healthy than most sweet drinks.<br /><br />Try it and then slowly move to plain water.",0,1
B006MONQMC,"The kids love it but still prefer Mio My sons (11 +7) hate drinking water no matter how much I insist that they do. I've given them all the excuses I could come up some true and others made up just to get them to drink it. Of course their excuse was ""water has no flavor"" or ""it doesn't taste good"", so when Mio first came on the market I thought that might be something to try, something to enhance the flavor and get them drinking. Unfortunately when I'm not around Mio tends to become the ""new juice mix"". Although I don't mind the enhancement of water to encourage kids to drink I'd still prefer them to drink regular plain water.<br /><br />When Vine offered this product for review, the first thing that caught my eye was ""Vitamin"". Well why not give this a try. I was impressed. Since this one required just one squeeze I emphasized that my 11yr old would be the one doing the squeeze and that's all they were going to get. Well after their first squeeze the kids declared that it actually tasted good. Not as great a Mio but good enough.<br /><br />My issues with this is that I would have much preferred to have them tell me 1tsp/1tbsp etc instead of a squeeze. Not everyone squeeze the same. The other issue is that it does require refrigeration and because of its size it's not portable unlike Mio which I can stick in my purse and take to the park.<br /><br />I haven't checked out the other flavors but will stick with Mio because of the ultra portability and the ability to get a vast assortment of flavors without having to buy a pack of 4 from Amazon of this product.",1,0
B006MONQMC,"Instant energy drink There are already tons of products that are called water enhancers.  Most of them is just flavoring, sort of a Kool-Aid squirt potion bottles.  This one added vitamins, caffeine and taurine, which converts your plain water into  an instant energy drink.<br /><br />For comparison, you would need approximately three squeezes to match the amount of caffeine in a cup of coffee.<br /><br />If only they can improve the taste to match the most popular soft drink mixes in the market.  There is also a slight metallic aftertaste.",1,-1
B006MONQMC,"Seemed like a great idea...but... This sounded like a great idea, especially for people who like expensive vitamin water that comes pre-bottled. This is a greener way to get the same flavor and vitamin benefit with a reusable bottle. This would be great, except I didn't like it all that much. It was just okay.<br /><br />It was hard to measure ""a squeeze"". The bottle has markings, but since it's gray, you can't see how much you've used. Plus, every time you squeeze, it's a little different. The first cup I tried, I squeezed some in without measuring. It seemed a little weak. Then, I measured 8 oz. water and 1 tablespoon (the .5 oz serving listed on the bottle) of the Energy drink. This produced a stronger tasting and much sweeter tasting outcome. But, that was a little strong on the vitamin taste.<br /><br />The fruit punch flavor isn't horrible, but the sugar substitute and the vitamins leave an after taste. It reminds me a little of chewable children's aspirin or cold tablets. Not really what I was hoping for.<br /><br />I know there are some people who will like this because they like other vitamin waters. It really isn't all that different from the bottled vitamin water. I just don't happen to like that all that much either.",0,-1
B006MONQMC,"Pretty good stuff it does have caffine. This stuff is pretty good tasting, just as good as the other stuff on the market.  It does taste like a fruit punch which is always good in my book.  It does have caffine in it though so if you didnt see it on the page, it is there but you have to look for it.  I did like the stuff but cant have a lot of caffine.  Other then that, well, give it a shot.  You wont be disappointed.",1,1
B006MONQMC,"Serving size  = 1 tbsp.; Shake well before use; 0 calories When I get bored with ice tea and coffee, I will usually opt for a fruit flavored powdered mix packet that I add to ice water. Vitamin Squeeze Energy Drink Fruit Punch isn't overly sweet & is similar in flavor to the powdered drinks, but  also contains added vitamins, minerals & caffeine.  However, I have a hard time getting the correct amount without measuring it.  The serving/squeeze  equals one tbsp  or 3 tsp  for 8oz of water.<br /><br />Each serving of Vitamin Squeeze Energy Drink provides vitamins C, B3, B5, B6, B12, Chromium, Zinc, Taurine, Electrolytes & 40 mg of caffeine. I felt a slight energy boost when I drank a couple servings during my midday slump.<br /><br />For best quality refrigerate & use within 30 days after opening. Shake well before each use.",1,1
B006MONQMC,"A good alternative Great option of being able to simply add it to water. You can adjust it to your taste weather you want a stronger or weaker taste. The taste is good if you like fruit punch, it doesn't have a very overwelming taste. I usually like a stronger tast and even adding a little more, it was not to sweet or overwhelmingly strong. I like the fact that as you make it a bit stronger, you don't have to worry about it getting really sweet.",1,1
B006MONQMC,"Tastes a bit like Kool-Aid This is a vitamin-containing flavor enhancer for water.  You squeeze this into your water (one squeeze for 8 oz of water).  This gives you some flavor, a bunch of vitamins, and some caffeine.  The flavor of this was reminiscent of Kool-Aid.  For a drink that is supposed to be full of health benefits, this contained an awful lot of artificial colors.  I found this a bit too sweet and a bit too artificial.",0,0
B006MONQMC,"It's good, not great The flavor of this drink is good when you mix it with water. It pretty much has that typical fruit punch flavor. The only thing is that I didn't know how much I should really add. At first I just squirted it once or twice into about 17 ounces of water, and the flavor was too light. Then I just kept squirting more and I ended up having to add more water because it was so sweet and had an strange aftertaste. Once you get the combo right it tastes pretty good, and if you mix it into cold water then the aftertaste is not nearly as obvious.",1,1
B006MONQMC,"No Calories lots of taste and Great on the go! Vitamin Squeeze Energy Drink - Fruit Punch comes in a convenient 12 oz squeeze bottle so that you can take it wherever you go and give your water and extra kick of flavor and vitamins. I absolutely love this product. It's a great alternative for juice lovers, and flavored water lovers who don't want to sacrifice flavor for extra calories. Also children love it as well, my daughter drinks 5x more water now since I've got the Fruit Punch flavor.<br /><br />The Vitamin Squeeze Energy Drink - Fruit Punch measure as one squeeze per every 8 oz of water, however no matter how much you squeeze into your glass (if you prefer the flavor to be slightly stronger) it will always be ZERO calories and full of vitamin C, vitamin B3, vitamin B6, calcium, potassium,  vitamin A, vitamin E, vitamin B6 & vitamin B12.<br /><br />I would highly recommend this product to everyone who loves juice, flavored water, or just wants a Zero calorie drink with lots of flavor.",1,1
B006MONQMC,"Helpful product for people bored by plain water Although fruit punch isn't my favorite flavor, I like the idea of adding some flavor, vitamins and little caffeine to make plain water or seltzer more interesting. It adds enough sweetness without being to sweet and you can adjust the intensity of the flavor by how many squeezes you add. Everyone else I let try this liked it as well. I will probably get it again, just a different flavor.",1,1
B006MONQMC,"Good idea, but ingredients differ from what the Amazon web page says This appeared to me to be an ideal product--providing a little bit of fruit flavor and also vitamin C to water--a variant on my habit of adding a little juice to drinking water (which does encourage more drinking, a good thing particularly in the summertime).  Unfortunately, the ingredients on the bottle I received differ from what's listed on the Amazon web page, and include taurine, which is animal-derived.<br />If you are not a vegetarian you still may wish to try this, based on the other reviews.  You may wish to measure the product since, as others observe, a ""squeeze"" can be more or less generous.",-1,0
B006MONQMC,"Ok for the vitamins... I am not a big fan of this energy supplement. But with all the vitamins it supports, and lack of extra calories its ok for the taste. The taste is very subtle for one squeeze.. Gives my water a dull taste.. But gives it some flavor, prefer my crystal light supplements for the taste.<br /><br />Will continue to use till its gone, but don't think I would purchase more- Just isn't tasty enough for me..",0,0
B006MONQMC,"A Good Flavor!  VITAMIN SQUEEZE- Fruit Punch!  A Critical Review. Vitamin Squeeze did a have a positive affect on me.<br /><br />Vitamin Squeeze is like a concentrated, liquid vitamin supplement that you squeeze in a container of water.<br /><br />The flavor--fruit punch--tastes more like Kool Aid than Vitamin Water, except with that annoying Sucralose aftertaste.<br /><br />***  ***<br /><br />A nice squeeze, maybe about a tablespoon- a tablespoon and a half- poured in a 16 oz bottle of ice, cold water staved off my hunger for about 90 minutes.<br /><br />It works.  But I do wish they'd exchange the sucralose for unrefined sugar.<br /><br />4 stars.",1,0
B006MONQMC,"An Odd Flavor -- Different Everytime, Too There's this neat looking scale on the side of the bottle that looks like it is your way of telling how much to put in each drink, but there are three problems:<br /><br />1) The bottle is irregularly shaped, so each unit is a different size depending on how wide the bottle is at that point,<br />2) When you squeeze the bottle, you distort it so the level rises instead of falls upon dispensing, and (most importantly)<br />3) The label is opaque, so you can't see the fluid level anyway!<br /><br />So I have no idea how much a ""squeeze"" is supposed to be. My squeeze is probably different from your squeeze. Heck, my morning squeeze is different from my afternoon squeeze. So each time I use this, I get a different, indeterminate amount. Who knows how much of the vitamins I'm getting!<br /><br />And what's worse is the flavor is a little different every time. Sometimes it tastes exactly like Pepto-Bismol, and other times it tastes like a flat fruit drink box. But it always leaves me with cotton-mouth from its over-use of chemical sweeteners.<br /><br />But despite all that I still gave it two stars because it is more tolerable than some other similar products that I've tried.<br /><br />This is a fad product at best. I wouldn't be surprised if it wasn't even available in a year or two.",-1,0
B006MONQMC,"I like the taste, but it feels heavy on caffeine I think the flavor of this product is close to Kool-Aid, which depending on your point of view may be good or bad.  I actually liked the fruit punch flavor- definitely old school after all the new flavor combinations companies come up with these days.  I drank it both watery and strong, and when drinking it strong, it feels like it has a lot of caffeine.  Initially, I felt a little jittery, but it passed quickly.  I don't know if it's necessarily high in caffeine (since it's hard to judge how much actually goes into a glass of water), but I definitely felt it.  It may be the combination of the caffeine and Vitamin C.  To me, it falls somewhere between drinking a Red Bull (not too strong) to Monster (very strong).  Still, it's a decent product and I would buy it again.",1,1
B006MONQMC,"Is it preferable to plain water?  I think not. I think the company that manufactures this item is counting on the fact that most people want a ""quick fix"" in an effort to be healthy.  What about taking a vitamin pill in the morning with a glass of plain water which is faster and cheaper?<br /><br />The bottle is bulky, especially when compared to MIO and just how much is a ""squeeze?""  I am a small woman and my ""squeeze""  is not that of a large man.  One selling point, however, is that it contains zero calories. I doubt think I would purchase this drink again.",-1,1
B006MONQMC,"Didn't LOVE the flavor, but it is ok Vitamin water.  Not fantastic, not bad.  I am not a huge fan of ""energy"" drinks, or the creepy buzz they offer.  This one didn't seem to have any of those effects so that made me like it more.  Relatively high in Vitamin C and since our bodies need Vitamin C all day long, it is never a bad thing to keep it coming.<br /><br />The flavor was ok.  Not something I will crave, but not bad.  I water any fruit juice down that I drink, and this had a watered-down taste that was even to watered down for me...if that helps.  I like it mild and this was too mild in general.  Hope that makes some sense.",1,0
B006MONQMC,"Interesting but flawed energy drink concept. Energy drinks are a multi-billion dollar industry.  More and more companies are trying to cash in on this growing consumer market.  Vitamin Squeeze Energy Drink is worth a try.<br /><br />Likes:<br />>Each serving of 1/2oz concentrate is mixed with 8oz of water to provide 120% of Recommended Daily Value (RDV) of Vitamin C (plus various Vitamin B complexes, taurine (10mg), electrolytes: Zinc, Magnesium, and Chromium in lower % RDV).<br />>Fairly easy to use with snap open cap.<br />>0g Fat and sodium<br /><br />Dislikes:<br />>Bulky 12oz bottle not suitable for carrying around throughout the day to add to drinks.<br />>Relies on 40mg of ""natural caffeine"" without any carbs and proteins to provide energy.<br />>Not particularly tasty even though it has ""all natural flavors"". Taste is highly subjective.<br />>Not suitable as a sports drink due to lack of carbs and proteins for muscles.<br />>Artificial Red 40 food coloring.<br />>Inconsistent squeezes means not always 1/2oz (15ml) of concentrate dispensed each time.<br />>$5.98 for each 12oz. bottle that provides 24 ($.25) servings when mixed with 8oz. of water.  Not cost effective.<br />>Not an essential drink for those who already take daily vitamin supplements or prefer other energy drinks not based on caffeine.<br /><br />Bottom Line:<br />Nondescript and indistinct beverage concentrate that may not compete strongly in any particular Energy Drink niche: Not enough caffeine to compete with heavy hitters such as Monster Energy or Red Bull; No carbs and proteins to compete with top Sports drinks such as Gatorade and Powerade.  My family still prefers the classic <a href=""http://www.amazon.com/gp/product/B005LTIKUW"">Calpico Concentrated Drink Mix, 16.9-Ounce</a> which tastes much better as a casual beverage.",0,1
B006MONQMC,"""A"" for convenience.  ""C"" for flavor.  ""B "" for nutrition This stuff is pretty convenient.  Just flip open the top and shoot a squeeze (a Big squeeze) into a cup of water, and, voila . . . you have a fruit punch flavored vitamin C reinforced energy drink.  Well, kind of.  It tastes ""red"" at least.  And remotely medicinal, but that didn't bother me too much.<br /><br />Another reviewer suggested adding to milk.  I did so with positive results.  I suppose one might also try a variation involving vodka (I'm just sayin').<br /><br />Anyway, this is not the beverage breakthrough of the century, but not an altogether bad idea.  With an ice cube you can turn a glass of tepid water into something a little bit good for you and a little bit more exciting.",1,0
